id,ano,status,ementa,autor,url
2265998,2020,Tramitando em Conjunto,Obriga a previsão de um percentual de ciclovias em todos os projetos de modificação da malha viária urbana e torna seu uso modalidade de transporte regular.,Juninho do Pneu,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1946174
2265999,2020,Tramitando em Conjunto,"Zera o IPI – imposto sobre produtos industrializados, para a venda de bicicletas e suas peças.",Juninho do Pneu,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1946176
2267241,2020,Aguardando Designação de Relator,"Altera a Lei n.º 13.724, de 04 de outubro de 2018, que institui o Programa Bicicleta Brasil, incluindo a realização da Semana da Bicicleta, em âmbito nacional.",Coronel Chrisóstomo,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1952069
2267537,2020,Tramitando em Conjunto,"Altera o art. 37 da Lei nº 9.504, de 30 de setembro de 1997, para vedar a prática de propaganda eleitoral por meio da utilização de bandeiras ao longo das vias públicas.",Cássio Andrade,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1953316
2268716,2021,Tramitando em Conjunto,Dispõe sobre a concessão de isenção de IPI – Imposto sobre Produto Industrializado – das alíquotas da Contribuição para o Financiamento da Seguridade Social – COFINS - e do PIS/PASEP incidentes sobre a importação e a receita bruta decorrente da venda de bicicletas e suas partes e peças.,Amaro Neto,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1959714
2269514,2021,Tramitando em Conjunto,"Esta Lei isenta as bicicletas classificadas na posição 8712.00.10 da Tabela de Incidência do IPI, aprovada pelo Decreto nº 8.950, de 29 de dezembro de 2016, do Imposto sobre Produtos Industrializados, da Contribuição para o Financiamento da Seguridade Social e da Contribuição para o PIS/Pasep.",Carlos Henrique Gaguim,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1961407
2270458,2021,Arquivada,"Susta a Resolução do Comitê Executivo de Gestão da Câmara de Comércio Exterior do Ministério da Economia– GECEX, N°159, de 17 de fevereiro de 2021, publicada no Diário Oficial da União de 18 de fevereiro de 2021, que altera o Anexo II a Resolução GECEX Nº 125, de 15 de dezembro de 2016.",Afonso Florence - Airton Faleiro - Alencar Santana Braga - Alexandre Padilha - Enio Verri - Erika Kokay - Frei Anastacio Ribeiro - Gleisi Hoffmann - João Daniel - José Guimarães - José Ricardo - Leo de Brito - Leonardo Monteiro - Marcon - Maria do Rosário - Merlong Solano - Nilto Tatto - Patrus Ananias - Paulão - Paulo Pimenta - Paulo Teixeira - Pedro Uczai - Professora Rosa Neide - Rogério Correia - Rubens Otoni - Valmir Assunção - Vander Loubet - Zé Carlos,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1964539
2271970,2021,Arquivada,"Altera o inciso VIII do art. 181 da Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre a natureza da infração nele prevista.",Carlos Bezerra,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1970212
2275239,2021,Aguardando Pendências,"Susta a Resolução do Comitê Executivo de Gestão da Câmara de Comércio Exterior, do Ministério da Economia – GECEX, N°170, de 18 de março de 2021, publicada no Diário Oficial da União de 19 de março de 2021, que altera o Anexo II da Resolução nº 125, de 15 de dezembro de 2016.",José Ricardo,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=1980142
2280111,2021,Tramitando em Conjunto,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre a inclusão da mobilidade ativa no rol de atividades a serem custeadas com a receita arrecadada com as multas de trânsito e estabelece percentual mínimo de aplicação.",Gustavo Fruet,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2002686
2283223,2021,Devolvida ao Autor,"Reduz a zero as alíquotas da Contribuição para o PIS/Pasep e da Cofins incidentes sobre operações de importação e de venda no mercado interno de bicicletas, suas partes e acessórios, e dá outras providências.",Ronaldo Carletto,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2012677
2283626,2021,Aguardando Designação de Relator,"Altera a Lei nº 9.503, de 23 de setembro de 1997, para incluir o inciso XIV no artigo 29, disciplinando sobre a prioridade dos ciclistas no trânsito e a presunção de culpa em caso de acidente.",Márcio Marinho,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2014305
2302356,2021,Tramitando em Conjunto,"Dispõe sobre micromobilidade urbana, regulamenta o uso dos cicloelétricos e dá outras providências.",Da Vitoria,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2087787
2309982,2021,Tramitando em Conjunto,"Obriga a contratação de seguros de vida, acidentes pessoais e assistência funeral em benefício dos entregadores de mercadorias que se utilizam de motocicletas, motonetas e patinetes elétricos ou bicicletas.",Bacelar - Fábio Trad - Otavio Leite,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2116244
2311951,2021,Tramitando em Conjunto,Dispõe sobre a criação de estacionamentos públicos para bicicletas.,José Nelto,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2122993
2314081,2022,Aguardando Parecer,"Altera a Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, para dispor sobre a inclusão da mobilidade ativa no rol de temas obrigatórios das campanhas educativas de trânsito.",Gustavo Fruet,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2132001
2326121,2022,Pronta para Pauta,"Altera o inciso VI do art. 105 da Lei nº 9.503, de 23 de setembro de 1997, que institui o Código de Trânsito Brasileiro, a fim de definir os equipamentos obrigatórios destinados às bicicletas.",Darci de Matos,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2181633
2326461,2022,Tramitando em Conjunto,"Concede isenção do Imposto sobre Produtos Industrializados (IPI) incidente sobre os produtos que menciona, quando adquiridos pelos entregadores de encomendas, pessoas físicas, para utilização exclusiva no serviço de entregas por meio de aplicativos ou sites na internet, por telefone ou por outros meios.",João Daniel,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2182729
2334218,2022,Tramitando em Conjunto,"Reduz a carga tributária sobre a produção e importação de bicicletas elétricas, patinetes, scooters e motocicletas.",Tito,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2203998
2345319,2022,Tramitando em Conjunto,Dispõe sobre a obrigatoriedade da disponibilização de capacetes para trabalhadores de aplicativos de entrega,José Nelto,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2228189
2349727,2023,Tramitando em Conjunto,"Altera a Lei 10.257, de 10 de julho de 2001, para incluir, no conteúdo mínimo do plano diretor, normas sobre planejamento integrado de políticas públicas.",Renata Abreu,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2238695
2351871,2023,Tramitando em Conjunto,"Altera a Lei nº 10.865, de 30 de abril de 2004, para reduzir a zero as alíquotas da Contribuição para o Financiamento da Seguridade Social – COFINS e da Contribuição para o PIS/PASEP incidentes sobre a importação e a venda de bicicletas, suas partes, peças e acessórios, e as isenta do Imposto sobre Produtos Industrializados – IPI.",Helio Lopes,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2245785
2355166,2023,Aguardando Despacho do Presidente da Câmara dos Deputados,Regulamenta a circulação de bicicletas elétricas e equipamentos autopropelidos em vias públicas e dá outras providências.,Juninho do Pneu,https://www.camara.leg.br/proposicoesWeb/prop_mostrarintegra?codteor=2256231
